Index,Xco2,Latitude,Longitude,quality_flag,DateTime,Year,Month,Day
5409,409.8,41.34,-120,0,07:36.3,2018,4,25
5410,408.8,41.6,-120.06,0,07:40.0,2018,4,25
5411,410,35.4,-119.7,0,12:03.7,2018,5,2
5412,409.2,35.53,-119.75,0,12:06.4,2018,5,2
5413,409.5,35.7,-119.8,0,12:09.1,2018,5,2
5414,409,35.9,-119.9,0,12:12.0,2018,5,2
5415,409.5,36.03,-119.9,0,12:14.8,2018,5,2
5416,410,36.25,-119.94,0,12:18.0,2018,5,2
5417,409,36.44,-120,0,12:20.3,2018,5,2
5418,409,36.5,-120,0,12:22.3,2018,5,2
5419,410,36.7,-120.06,0,12:25.0,2018,5,2
5420,409.5,36.75,-120.1,0,12:27.1,2018,5,2
5421,409.2,36.94,-120.1,0,12:29.4,2018,5,2
5422,409.2,37.1,-120.2,0,12:31.7,2018,5,2
5423,406.2,37.25,-120.25,0,12:34.8,2018,5,2
5424,408,37.66,-120.4,0,12:41.8,2018,5,2
5425,407.8,38.3,-120.56,0,12:52.0,2018,5,2
5426,409,38.53,-120.6,0,12:55.3,2018,5,2
5427,409,38.6,-120.6,0,12:57.8,2018,5,2
5428,406.5,38.78,-120.7,0,13:00.4,2018,5,2
5429,408.2,38.97,-120.75,0,13:03.0,2018,5,2
5430,408.2,39.12,-120.8,0,13:06.0,2018,5,2
5431,407.8,39.3,-120.9,0,13:09.0,2018,5,2
5432,410.5,39.97,-121.06,0,13:19.7,2018,5,2
5433,411.8,40.3,-121.2,0,13:26.4,2018,5,2
5434,408.5,40.66,-121.3,0,13:32.1,2018,5,2
5435,409.2,40.78,-121.3,0,13:34.4,2018,5,2
5436,409.8,41,-121.4,0,13:37.0,2018,5,2
5437,410,41.16,-121.44,0,13:39.7,2018,5,2
5438,409.8,41.28,-121.5,0,13:42.0,2018,5,2
5439,408.2,41.47,-121.56,0,13:44.3,2018,5,2
5440,409.5,41.72,-121.6,0,13:48.7,2018,5,2
5441,408.8,41.8,-121.7,0,13:50.7,2018,5,2
5442,411.5,33.1,-118,0,59:23.8,2018,5,4
5443,411.2,33.25,-118.06,0,59:26.0,2018,5,4
5444,411.2,33.38,-118.06,0,59:28.8,2018,5,4
5445,411.2,36,-121.4,0,18:19.8,2018,5,9
5446,411,36.75,-121.6,0,18:32.4,2018,5,9
5447,411.8,36.9,-121.7,0,18:34.7,2018,5,9
5448,411.2,37.16,-121.75,0,18:38.0,2018,5,9
5449,411.2,37.25,-121.75,0,18:40.0,2018,5,9
5450,411.8,37.44,-121.8,0,18:42.7,2018,5,9
5451,412,37.53,-121.9,0,18:44.7,2018,5,9
5452,411.2,37.66,-121.9,0,18:47.0,2018,5,9
5453,412.2,37.75,-121.94,0,18:49.0,2018,5,9
5454,412.2,37.88,-121.94,0,18:51.1,2018,5,9
5455,412.2,38.03,-122,0,18:53.3,2018,5,9
5456,411.5,38.25,-122.06,0,18:57.4,2018,5,9
5457,412,39.12,-122.3,0,19:11.0,2018,5,9
5458,410.8,40.2,-122.7,0,19:28.7,2018,5,9
5459,409.8,40.22,-122.7,0,19:30.8,2018,5,9
5460,410,40.4,-122.75,0,19:33.0,2018,5,9
5461,410.2,40.7,-122.8,0,19:37.7,2018,5,9
5462,411,40.84,-122.9,0,19:40.8,2018,5,9
5463,411,34.8,-120,0,05:57.3,2018,5,11
5464,410.8,36.1,-120.44,0,06:20.3,2018,5,11
5465,410.2,36.78,-120.6,0,06:32.7,2018,5,11
5466,410.8,37.1,-120.75,0,06:38.3,2018,5,11
5467,411.2,37.25,-120.8,0,06:41.0,2018,5,11
5468,410,37.3,-120.8,0,06:43.4,2018,5,11
5469,410.8,37.47,-120.9,0,06:45.8,2018,5,11
5470,410.2,37.62,-120.94,0,06:48.4,2018,5,11
5471,410.8,37.8,-121,0,06:51.0,2018,5,11
5472,411.8,37.94,-121.06,0,06:53.3,2018,5,11
5473,408.8,38.12,-121.1,0,06:56.7,2018,5,11
5474,410.5,38.2,-121.1,0,06:58.8,2018,5,11
5475,410.2,38.34,-121.2,0,07:01.0,2018,5,11
5476,408.2,38.44,-121.2,0,07:03.4,2018,5,11
5477,409,38.56,-121.25,0,07:05.8,2018,5,11
5478,408.8,38.75,-121.3,0,07:08.0,2018,5,11
5479,408.8,38.8,-121.3,0,07:10.1,2018,5,11
5480,409.5,38.97,-121.4,0,07:12.3,2018,5,11
5481,410.2,39.06,-121.44,0,07:14.8,2018,5,11
5482,410,39.25,-121.5,0,07:17.3,2018,5,11
5483,409,39.3,-121.5,0,07:19.4,2018,5,11
5484,408.5,39.5,-121.6,0,07:21.7,2018,5,11
5485,408.2,39.56,-121.6,0,07:23.8,2018,5,11
5486,408.8,39.66,-121.6,0,07:25.8,2018,5,11
5487,408.2,39.84,-121.7,0,07:28.3,2018,5,11
5488,408.8,40,-121.75,0,07:31.8,2018,5,11
5489,407.5,40.16,-121.8,0,07:34.0,2018,5,11
5490,408.2,40.3,-121.9,0,07:36.3,2018,5,11
5491,407.5,40.4,-121.94,0,07:38.3,2018,5,11
5492,408.2,40.53,-121.94,0,07:40.7,2018,5,11
5493,408.5,40.66,-122,0,07:43.0,2018,5,11
5494,409.2,41.94,-122.5,0,08:06.7,2018,5,11
5495,409.2,41.53,-123.8,0,14:01.3,2018,5,18
5496,409.8,32.47,-122.2,0,17:19.7,2018,5,25
5497,411.2,33,-122.4,0,17:30.4,2018,5,25
5498,409.8,34.7,-122.9,0,18:00.0,2018,5,25
5499,411,35.25,-123.06,0,18:10.3,2018,5,25
5500,409.8,35.62,-123.2,0,18:17.0,2018,5,25
5501,409.8,35.1,-118,0,05:27.3,2018,5,27
5502,409.2,35.28,-118.06,0,05:30.0,2018,5,27
5503,409,35.5,-118.1,0,05:33.7,2018,5,27
5504,408.2,38,-118.9,0,06:15.3,2018,5,27
5505,409,39.62,-119.4,0,06:43.0,2018,5,27
5506,408,39.78,-119.44,0,06:46.4,2018,5,27
5507,408.2,41.47,-119.94,0,07:14.0,2018,5,27
5508,408.8,41.62,-120,0,07:17.1,2018,5,27
5509,408,41.8,-120.06,0,07:19.3,2018,5,27
5510,408.2,42,-120.1,0,07:22.0,2018,5,27
5511,411,32.12,-123.56,0,23:16.7,2018,6,1
5512,410.5,32.22,-123.6,0,23:18.8,2018,6,1
5513,411,32.34,-123.6,0,23:21.1,2018,6,1
5514,411,32.7,-123.75,0,23:26.7,2018,6,1
5515,411,33.03,-123.9,0,23:33.3,2018,6,1
5516,410.8,33.75,-124.06,0,23:46.8,2018,6,1
5517,411,34.12,-124.2,0,23:52.3,2018,6,1
5518,410,34.34,-124.25,0,23:57.4,2018,6,1
5519,410.8,34.5,-124.3,0,24:00.1,2018,6,1
5520,410.5,34.66,-124.4,0,24:02.8,2018,6,1
5521,409,34.88,-124.44,0,24:06.8,2018,6,1
5522,411,35.38,-124.56,0,24:15.0,2018,6,1
5523,411,35.44,-124.6,0,24:17.0,2018,6,1
5524,410.5,35.53,-124.6,0,24:19.1,2018,6,1
5525,411.2,35.72,-124.7,0,24:21.3,2018,6,1
5526,411.5,35.8,-124.7,0,24:23.3,2018,6,1
5527,411.5,35.9,-124.75,0,24:25.4,2018,6,1
5528,411.2,36.1,-124.8,0,24:27.7,2018,6,1
5529,411,36.2,-124.8,0,24:29.7,2018,6,1
5530,411.2,36.25,-124.9,0,24:31.8,2018,6,1
5531,411.5,36.4,-124.9,0,24:34.0,2018,6,1
5532,411.2,36.56,-124.94,0,24:36.3,2018,6,1
5533,411.2,36.66,-125,0,24:38.3,2018,6,1
5534,411.2,36.72,-125,0,24:40.4,2018,6,1
5535,411,36.8,-125.06,0,24:42.4,2018,6,1
5536,411.2,37,-125.1,0,24:44.7,2018,6,1
5537,411,37.1,-125.1,0,24:46.7,2018,6,1
5538,411,37.2,-125.2,0,24:48.8,2018,6,1
5539,411.8,37.34,-125.2,0,24:51.0,2018,6,1
5540,410.8,33.72,-118.3,0,09:27.1,2018,6,3
5541,411.8,33.78,-118.25,0,09:36.0,2018,6,3
5542,411,33.8,-118.25,0,09:38.3,2018,6,3
5543,411.8,33.84,-118.3,0,09:40.8,2018,6,3
5544,410.8,33.88,-118.25,0,09:43.0,2018,6,3
5545,411.2,33.88,-118.3,0,09:45.0,2018,6,3
5546,411.5,33.88,-118.3,0,09:47.4,2018,6,3
5547,410.8,33.88,-118.25,0,09:49.7,2018,6,3
5548,410.8,33.8,-118.3,0,09:52.0,2018,6,3
5549,412,33.8,-118.2,0,09:54.3,2018,6,3
5550,411.5,33.75,-118.3,0,09:57.1,2018,6,3
5551,410.2,33.75,-118.3,0,10:03.8,2018,6,3
5552,411.2,33.78,-118.25,0,10:06.7,2018,6,3
5553,411,33.84,-118.25,0,10:09.0,2018,6,3
5554,411.8,33.84,-118.3,0,10:11.1,2018,6,3
5555,411.2,33.88,-118.3,0,10:13.3,2018,6,3
5556,411.2,33.88,-118.3,0,10:16.1,2018,6,3
5557,411,33.84,-118.3,0,10:18.3,2018,6,3
5558,411.8,33.84,-118.25,0,10:20.7,2018,6,3
5559,410.5,33.8,-118.3,0,10:22.8,2018,6,3
5560,410.5,33.78,-118.3,0,10:25.1,2018,6,3
5561,411.5,33.78,-118.25,0,10:27.7,2018,6,3
5562,411.2,33.78,-118.25,0,10:32.0,2018,6,3
5563,412.2,33.78,-118.2,0,10:34.7,2018,6,3
5564,410,33.78,-118.3,0,10:36.8,2018,6,3
5565,411,33.8,-118.3,0,10:39.0,2018,6,3
5566,410.8,33.84,-118.3,0,10:41.4,2018,6,3
5567,411.5,33.84,-118.3,0,10:43.8,2018,6,3
5568,410.8,33.84,-118.3,0,10:46.3,2018,6,3
5569,410.2,33.84,-118.25,0,10:48.7,2018,6,3
5570,410.5,33.84,-118.3,0,10:51.0,2018,6,3
5571,411,33.8,-118.3,0,10:53.1,2018,6,3
5572,410.5,33.78,-118.25,0,10:55.3,2018,6,3
5573,411.5,33.78,-118.25,0,10:57.7,2018,6,3
5574,410.2,33.75,-118.3,0,11:00.1,2018,6,3
5575,412,33.78,-118.25,0,11:03.3,2018,6,3
5576,412.5,33.78,-118.25,0,11:05.7,2018,6,3
5577,410.2,33.8,-118.25,0,11:07.7,2018,6,3
5578,411,33.8,-118.3,0,11:09.8,2018,6,3
5579,410.5,33.84,-118.25,0,11:12.3,2018,6,3
5580,411,33.88,-118.25,0,11:14.7,2018,6,3
5581,411.5,33.84,-118.25,0,11:17.3,2018,6,3
5582,411.5,33.84,-118.25,0,11:19.7,2018,6,3
5583,410.5,33.8,-118.25,0,11:22.0,2018,6,3
5584,411,33.8,-118.25,0,11:24.0,2018,6,3
5585,411,33.78,-118.3,0,11:26.1,2018,6,3
5586,412,33.78,-118.25,0,11:28.3,2018,6,3
5587,410.8,33.78,-118.25,0,11:32.0,2018,6,3
5588,411.8,33.78,-118.2,0,11:34.7,2018,6,3
5589,411.8,33.78,-118.25,0,11:36.7,2018,6,3
5590,410.2,33.8,-118.25,0,11:39.0,2018,6,3
5591,410,33.84,-118.3,0,11:41.1,2018,6,3
5592,411.8,33.84,-118.3,0,11:43.4,2018,6,3
5593,411.8,33.88,-118.25,0,11:46.0,2018,6,3
5594,411.5,33.84,-118.3,0,11:48.4,2018,6,3
5595,411,33.84,-118.25,0,11:50.7,2018,6,3
5596,411.2,33.8,-118.3,0,11:52.8,2018,6,3
5597,411.5,33.78,-118.25,0,11:55.0,2018,6,3
5598,411.8,33.78,-118.3,0,11:57.1,2018,6,3
5599,412.5,33.75,-118.25,0,12:00.3,2018,6,3
5600,411.2,33.75,-118.25,0,12:04.0,2018,6,3
5601,412.5,33.78,-118.2,0,12:06.3,2018,6,3
5602,410.5,33.8,-118.25,0,12:08.3,2018,6,3
5603,411.5,33.84,-118.3,0,12:10.4,2018,6,3
5604,411.5,33.88,-118.25,0,12:12.7,2018,6,3
5605,411.5,33.88,-118.25,0,12:14.7,2018,6,3
5606,411.5,33.88,-118.3,0,12:17.1,2018,6,3
5607,411.2,33.88,-118.25,0,12:19.3,2018,6,3
5608,410.8,33.84,-118.3,0,12:21.4,2018,6,3
5609,411,33.8,-118.3,0,12:23.4,2018,6,3
5610,411.8,33.78,-118.2,0,12:25.7,2018,6,3
5611,410.8,33.72,-118.25,0,12:29.1,2018,6,3
5612,411,33.75,-118.3,0,12:34.8,2018,6,3
5613,411,33.78,-118.3,0,12:37.1,2018,6,3
5614,411.8,33.8,-118.3,0,12:39.1,2018,6,3
5615,412,33.88,-118.25,0,12:41.3,2018,6,3
5616,411.5,33.88,-118.3,0,12:43.3,2018,6,3
5617,411.5,33.9,-118.4,0,12:45.4,2018,6,3
5618,411.5,33.88,-118.4,0,12:47.8,2018,6,3
5619,411,33.88,-118.25,0,12:50.0,2018,6,3
5620,410.2,38.88,-119,0,14:08.8,2018,6,3
5621,408.8,39.28,-118.94,0,14:11.7,2018,6,3
5622,409.2,39.53,-119.06,0,14:13.8,2018,6,3
5623,409.5,39.88,-119,0,14:16.0,2018,6,3
5624,409,40.16,-119.1,0,14:18.4,2018,6,3
5625,409.8,40.53,-119.1,0,14:21.0,2018,6,3
5626,408.5,40.94,-119.25,0,14:24.4,2018,6,3
5627,408.2,36.34,-118.6,0,59:44.7,2018,6,5
5628,409,39.03,-119.56,0,00:33.0,2018,6,5
5629,409,39.78,-119.8,0,00:46.7,2018,6,5
5630,407.8,39.8,-119.8,0,00:48.8,2018,6,5
5631,408.8,40.03,-119.94,0,00:52.4,2018,6,5
5632,409.5,40.22,-120,0,00:55.4,2018,6,5
5633,410.5,35.7,-121.25,0,17:49.4,2018,6,10
5634,411.2,35.9,-121.3,0,17:52.3,2018,6,10
5635,409.8,36.47,-121.5,0,18:02.8,2018,6,10
5636,410,36.75,-121.56,0,18:07.1,2018,6,10
5637,413.2,37.06,-121.6,0,18:12.4,2018,6,10
5638,411,37.16,-121.7,0,18:14.4,2018,6,10
5639,410.2,37.34,-121.75,0,18:16.7,2018,6,10
5640,412.5,37.5,-121.75,0,18:19.3,2018,6,10
5641,410,37.62,-121.8,0,18:22.1,2018,6,10
5642,410.2,37.78,-121.9,0,18:24.4,2018,6,10
5643,410.5,38,-121.94,0,18:27.3,2018,6,10
5644,410.5,38.16,-122,0,18:30.3,2018,6,10
5645,410.2,38.25,-122,0,18:32.4,2018,6,10
5646,410.2,38.44,-122.06,0,18:34.7,2018,6,10
5647,407.8,38.6,-122.1,0,18:37.3,2018,6,10
5648,409.5,38.72,-122.1,0,18:39.7,2018,6,10
5649,409.8,38.8,-122.2,0,18:41.8,2018,6,10
5650,409.8,39,-122.25,0,18:44.0,2018,6,10
5651,412.2,40.12,-122.56,0,19:03.3,2018,6,10
5652,409.2,40.38,-122.7,0,19:07.0,2018,6,10
5653,409.8,40.44,-122.7,0,19:09.1,2018,6,10
5654,408.5,40.66,-122.75,0,19:12.4,2018,6,10
5655,408.5,41.06,-122.9,0,19:19.0,2018,6,10
5656,407.2,33.22,-119.2,0,04:58.3,2018,6,12
5657,410.8,34.1,-119.44,0,05:14.8,2018,6,12
5658,410.5,34.56,-119.6,0,05:23.1,2018,6,12
5659,407.8,34.78,-119.6,0,05:26.3,2018,6,12
5660,410,34.84,-119.7,0,05:28.8,2018,6,12
